seed,experiment,condition,x,BS,H_norm,F_norm,M_norm
7806,persistence,unrelated_delay,0,0.02105039358139038,0.9568161368370056,0.22236385941505432,1.5337821245193481
7806,persistence,unrelated_delay,10,0.014555037021636963,3.1708860397338867,1.055433750152588,1.6113944053649902
7806,persistence,unrelated_delay,50,0.000206679105758667,13.253623008728027,1.1700929403305054,1.6978424787521362
7806,persistence,unrelated_delay,100,0.0013989508152008057,25.406156539916992,1.1359214782714844,1.74323570728302
7806,persistence,unrelated_delay,250,0.0002644658088684082,61.42439270019531,1.1487950086593628,1.7459574937820435
7806,persistence,unrelated_delay,500,8.122622966766357e-05,120.4071273803711,1.1684516668319702,1.6537368297576904
7806,persistence,unrelated_delay,1000,0.0002730339765548706,238.86849975585938,1.2083511352539062,1.4976130723953247
7806,persistence,unrelated_delay,2000,0.00013983994722366333,478.2845458984375,1.2708321809768677,1.3442890644073486
7806,persistence,unrelated_delay,5000,4.8063695430755615e-05,1203.666259765625,1.3420854806900024,1.2752299308776855
7806,revision,opposing,0,0.02105039358139038,0.9568161368370056,0.22236385941505432,1.5337821245193481
7806,revision,opposing,1,0.019779860973358154,0.9088691473007202,0.22291304171085358,1.54334557056427
7806,revision,opposing,2,0.04967230558395386,0.9328897595405579,0.2207738161087036,1.555627465248108
7806,revision,opposing,4,0.043650805950164795,0.9316480755805969,0.2147189825773239,1.576082468032837
7806,revision,opposing,8,0.031319499015808105,0.9206783771514893,0.19911232590675354,1.6111078262329102
7806,revision,opposing,16,-0.008304595947265625,0.8830100893974304,0.17680996656417847,1.6648414134979248
7806,revision,opposing,32,-0.0496634840965271,0.8897779583930969,0.13847851753234863,1.7422412633895874
7806,revision,opposing,64,0.016740083694458008,0.8753098845481873,0.1105957180261612,1.82271409034729
7806,revision,opposing,128,0.030503571033477783,0.8649659752845764,0.08009819686412811,1.8922216892242432
7807,formation,p=0.55,0,0.0,0.20687660574913025,0.0,0.0
7807,formation,p=0.55,1,0.013798028230667114,1.4926233291625977,0.580269992351532,0.011263438500463963
7807,formation,p=0.55,2,-0.015830427408218384,1.9170314073562622,0.6964673399925232,0.19846980273723602
7807,formation,p=0.55,4,0.010290086269378662,2.0201568603515625,0.7612061500549316,0.4019421339035034
7807,formation,p=0.55,8,-0.0037513673305511475,2.000772476196289,0.687801718711853,0.6446951627731323
7807,formation,p=0.55,16,0.005873590707778931,2.0188112258911133,0.5620057582855225,0.9620534181594849
7807,formation,p=0.55,32,0.004895836114883423,1.9584987163543701,0.3795194625854492,1.3556872606277466
7807,formation,p=0.55,64,-0.008587092161178589,1.8973290920257568,0.23895713686943054,1.698983073234558
7807,formation,p=0.60,0,0.0,0.20687660574913025,0.0,0.0
7807,formation,p=0.60,1,0.0002866387367248535,1.4911186695098877,0.5795779228210449,0.013549868017435074
7807,formation,p=0.60,2,0.01611831784248352,1.9198129177093506,0.697695255279541,0.20123833417892456
7807,formation,p=0.60,4,-0.010435014963150024,2.0314576625823975,0.7662649154663086,0.3998604714870453
7807,formation,p=0.60,8,-0.018793731927871704,1.981410264968872,0.6951786279678345,0.6444912552833557
7807,formation,p=0.60,16,0.003342270851135254,1.994372010231018,0.5505529046058655,0.9722220301628113
7807,formation,p=0.60,32,0.0021754205226898193,1.9510324001312256,0.36286038160324097,1.3829565048217773
7807,formation,p=0.60,64,-0.014526277780532837,1.8669322729110718,0.2258499413728714,1.7284687757492065
7807,formation,p=0.65,0,0.0,0.20687660574913025,0.0,0.0
7807,formation,p=0.65,1,-0.0006978511810302734,1.4899013042449951,0.5800374746322632,0.012027749791741371
7807,formation,p=0.65,2,0.003639042377471924,1.9249827861785889,0.696991503238678,0.19956418871879578
7807,formation,p=0.65,4,-0.0036368072032928467,2.0243747234344482,0.7574118971824646,0.4069980978965759
7807,formation,p=0.65,8,0.0017867982387542725,1.9905916452407837,0.6991608738899231,0.6474202871322632
7807,formation,p=0.65,16,-0.003089725971221924,2.003455877304077,0.5460479259490967,0.9746854901313782
7807,formation,p=0.65,32,0.008761405944824219,2.001495122909546,0.3759106993675232,1.3793387413024902
7807,formation,p=0.65,64,0.015036076307296753,1.889002799987793,0.23168662190437317,1.736767292022705
7807,formation,p=0.70,0,0.0,0.20687660574913025,0.0,0.0
7807,formation,p=0.70,1,0.009278744459152222,1.4848778247833252,0.5792875289916992,0.013919922523200512
7807,formation,p=0.70,2,0.002756863832473755,1.9300411939620972,0.6984317898750305,0.20465655624866486
7807,formation,p=0.70,4,0.01073107123374939,2.023557424545288,0.7575141191482544,0.4135904014110565
7807,formation,p=0.70,8,0.004569828510284424,2.0225162506103516,0.708554744720459,0.6582103371620178
7807,formation,p=0.70,16,-0.0001628398895263672,1.9836139678955078,0.546726405620575,0.998241662979126
7807,formation,p=0.70,32,0.008255749940872192,1.9481359720230103,0.36312785744667053,1.406601905822754
7807,formation,p=0.70,64,-6.0558319091796875e-05,1.8949294090270996,0.23056498169898987,1.7531492710113525
7807,persistence,unrelated_delay,0,-0.004074186086654663,1.9941457509994507,0.3678053319454193,1.3953020572662354
7807,persistence,unrelated_delay,10,-0.006265610456466675,1.8764257431030273,1.0920324325561523,1.544135332107544
7807,persistence,unrelated_delay,50,-0.007149815559387207,4.157830238342285,1.0928738117218018,1.731690764427185
7807,persistence,unrelated_delay,100,-0.004163771867752075,7.31330680847168,1.0746586322784424,1.725311517715454
7807,persistence,unrelated_delay,250,-0.003966838121414185,16.88882064819336,1.0706124305725098,1.6694968938827515
7807,persistence,unrelated_delay,500,-0.0013654828071594238,33.2811164855957,1.0690845251083374,1.5545899868011475
7807,persistence,unrelated_delay,1000,-0.001440197229385376,66.77717590332031,1.0841875076293945,1.395422101020813
7807,persistence,unrelated_delay,2000,-0.0009211301803588867,138.40463256835938,1.1497939825057983,1.226746916770935
7807,persistence,unrelated_delay,5000,-0.00016430020332336426,379.50726318359375,1.253028392791748,1.1411973237991333
7807,revision,opposing,0,-0.004074186086654663,1.9941457509994507,0.3678053319454193,1.3953020572662354
7807,revision,opposing,1,-0.007537811994552612,1.9399068355560303,0.3603702485561371,1.4147580862045288
7807,revision,opposing,2,-0.0026770830154418945,1.9858217239379883,0.3597770631313324,1.4310495853424072
7807,revision,opposing,4,-0.01074323058128357,1.9854179620742798,0.34294065833091736,1.4623934030532837
7807,revision,opposing,8,-0.009723663330078125,1.9777586460113525,0.32782894372940063,1.5192919969558716
7807,revision,opposing,16,-0.0050325095653533936,1.9452497959136963,0.2893502712249756,1.615727424621582
7807,revision,opposing,32,0.00016039609909057617,1.891251802444458,0.2325804978609085,1.748016119003296
7807,revision,opposing,64,-0.0002517998218536377,1.8217968940734863,0.17376141250133514,1.8757861852645874
7807,revision,opposing,128,0.02353110909461975,1.818904995918274,0.15038836002349854,1.9621622562408447
7808,formation,p=0.55,0,0.0,0.26475104689598083,0.0,0.0
7808,formation,p=0.55,1,-0.029176533222198486,1.2097561359405518,0.5629380345344543,0.060097746551036835
7808,formation,p=0.55,2,0.005104959011077881,1.9411193132400513,0.7144522070884705,0.15057608485221863
7808,formation,p=0.55,4,-0.0019074082374572754,3.271205425262451,0.8336540460586548,0.2615891993045807
7808,formation,p=0.55,8,0.006600081920623779,5.821556091308594,0.8725918531417847,0.4547286927700043
7808,formation,p=0.55,16,0.00067138671875,10.823494911193848,0.8441190719604492,0.7071287035942078
7808,formation,p=0.55,32,0.004724264144897461,20.725902557373047,0.8123671412467957,1.018432378768921
7808,formation,p=0.55,64,0.0017145872116088867,41.12165069580078,0.807405412197113,1.2854119539260864
7808,formation,p=0.60,0,0.0,0.26475104689598083,0.0,0.0
7808,formation,p=0.60,1,0.014498114585876465,1.2356464862823486,0.5643784999847412,0.05614341050386429
7808,formation,p=0.60,2,0.015374541282653809,1.9529955387115479,0.7172994613647461,0.14510375261306763
7808,formation,p=0.60,4,-0.0012056231498718262,3.2865700721740723,0.8228431940078735,0.2688838541507721
7808,formation,p=0.60,8,-0.0025679469108581543,5.8409833908081055,0.8658287525177002,0.4372696280479431
7808,formation,p=0.60,16,-0.006068408489227295,10.888725280761719,0.8439081311225891,0.6738263964653015
7808,formation,p=0.60,32,-0.0038036108016967773,20.705211639404297,0.8281825184822083,1.00693678855896
7808,formation,p=0.60,64,0.0024581551551818848,41.04261779785156,0.80234295129776,1.2837194204330444
7808,formation,p=0.65,0,0.0,0.26475104689598083,0.0,0.0
7808,formation,p=0.65,1,0.0258256196975708,1.2275646924972534,0.5617165565490723,0.06301058828830719
7808,formation,p=0.65,2,0.013891935348510742,1.9512745141983032,0.7088125348091125,0.16361770033836365
7808,formation,p=0.65,4,0.004504382610321045,3.302661180496216,0.8245545029640198,0.2864037752151489
7808,formation,p=0.65,8,0.004353046417236328,5.9575910568237305,0.8689222931861877,0.45477622747421265
7808,formation,p=0.65,16,0.0014223456382751465,10.995478630065918,0.8545580506324768,0.7024307250976562
7808,formation,p=0.65,32,0.0036149024963378906,20.901123046875,0.8310327529907227,0.9978282451629639
7808,formation,p=0.65,64,-0.0008175969123840332,41.25801086425781,0.8116490244865417,1.2762678861618042
7808,formation,p=0.70,0,0.0,0.26475104689598083,0.0,0.0
7808,formation,p=0.70,1,0.009596288204193115,1.222915768623352,0.5611386299133301,0.06505805999040604
7808,formation,p=0.70,2,-0.007635891437530518,1.9453492164611816,0.7107144594192505,0.1591893434524536
7808,formation,p=0.70,4,-0.0018578767776489258,3.313295841217041,0.8344167470932007,0.27389758825302124
7808,formation,p=0.70,8,-0.0018755793571472168,5.9574809074401855,0.8692829608917236,0.4307975769042969
7808,formation,p=0.70,16,0.005801379680633545,10.939188957214355,0.8462214469909668,0.695026695728302
7808,formation,p=0.70,32,0.006215810775756836,20.82254409790039,0.8239853382110596,0.9979242086410522
7808,formation,p=0.70,64,0.00121992826461792,41.10032653808594,0.7984880208969116,1.2740163803100586
7808,persistence,unrelated_delay,0,-0.0006688237190246582,20.864294052124023,0.8229712247848511,0.9980882406234741
7808,persistence,unrelated_delay,10,0.0034047365188598633,21.58559799194336,1.2935214042663574,1.0634604692459106
7808,persistence,unrelated_delay,50,0.0020353496074676514,25.259185791015625,1.2941741943359375,1.1908007860183716
7808,persistence,unrelated_delay,100,0.0003382861614227295,30.296064376831055,1.2766629457473755,1.2968831062316895
7808,persistence,unrelated_delay,250,0.00011302530765533447,45.20961380004883,1.26060950756073,1.4350757598876953
7808,persistence,unrelated_delay,500,-7.361173629760742e-06,70.18675231933594,1.2577022314071655,1.4792916774749756
7808,persistence,unrelated_delay,1000,0.0001119077205657959,119.7187728881836,1.2526146173477173,1.4950900077819824
7808,persistence,unrelated_delay,2000,8.016824722290039e-06,218.417236328125,1.2534183263778687,1.5197621583938599
7808,persistence,unrelated_delay,5000,1.3709068298339844e-05,513.9707641601562,1.2668025493621826,1.5551728010177612
7808,revision,opposing,0,-0.0006688237190246582,20.864294052124023,0.8229712247848511,0.9980882406234741
7808,revision,opposing,1,-0.00037992000579833984,21.484933853149414,0.8193456530570984,1.0130866765975952
7808,revision,opposing,2,0.002616405487060547,22.098560333251953,0.8143510222434998,1.0258140563964844
7808,revision,opposing,4,0.008671760559082031,23.31634521484375,0.8160486817359924,1.0512869358062744
7808,revision,opposing,8,0.0117073655128479,25.806739807128906,0.809084415435791,1.097798466682434
7808,revision,opposing,16,0.0031380057334899902,30.871097564697266,0.8082025647163391,1.171403169631958
7808,revision,opposing,32,-0.0006722211837768555,41.197242736816406,0.8162510991096497,1.2620198726654053
7808,revision,opposing,64,-0.00192183256149292,62.41455841064453,0.7953984141349792,1.3407710790634155
7808,revision,opposing,128,-0.0011921226978302002,105.44281768798828,0.8098234534263611,1.3477377891540527
